,60.00%,80.00%,90.00%,99.00%
458870,1.492975,3.986903,8.861598,113.037824
458880,1.492974,3.987008,8.861503,113.039617
458890,1.492987,3.987320,8.861503,113.041604
458900,1.493024,3.987356,8.861350,113.043753
458910,1.493067,3.987304,8.861530,113.045766
458920,1.493059,3.987243,8.861793,113.047686
458930,1.493068,3.987238,8.861834,113.049757
458940,1.493067,3.987209,8.861734,113.051981
458950,1.493064,3.987165,8.861633,113.054210
458960,1.493045,3.987113,8.861717,113.056225
458970,1.493034,3.987058,8.861678,113.057965
458980,1.493034,3.987067,8.861528,113.059495
458990,1.493025,3.987194,8.861476,113.060874
459000,1.493006,3.987151,8.861436,113.062207
459010,1.493008,3.987175,8.861284,113.063164
459020,1.492990,3.987131,8.861204,113.064206
459030,1.492978,3.987163,8.861120,113.065044
459040,1.492999,3.987167,8.861179,113.065828
459050,1.492989,3.987107,8.861289,113.066380
459060,1.492995,3.987038,8.861231,113.066563
459070,1.492975,3.987090,8.861220,113.066698
459080,1.492958,3.987031,8.861156,113.066851
459090,1.492949,3.987066,8.861109,113.067355
459100,1.492936,3.987001,8.861122,113.067901
459110,1.492928,3.986952,8.861169,113.068501
459120,1.492923,3.986929,8.861302,113.069172
459130,1.492916,3.986868,8.861351,113.070014
459140,1.492930,3.986834,8.861259,113.070884
459150,1.492923,3.986852,8.861157,113.071678
459160,1.492909,3.986802,8.861062,113.072510
459170,1.492895,3.986756,8.860946,113.073322
459180,1.492881,3.986695,8.860853,113.074009
459190,1.492895,3.986672,8.860729,113.074639
459200,1.492886,3.986630,8.860604,113.075320
459210,1.492938,3.986628,8.860446,113.076177
459220,1.492931,3.986585,8.860317,113.076910
459230,1.492920,3.986586,8.860319,113.077606
459240,1.492918,3.986551,8.860355,113.078390
459250,1.492904,3.986510,8.860491,113.079321
459260,1.492925,3.986455,8.860612,113.080258
459270,1.492931,3.986437,8.860628,113.081441
459280,1.492938,3.986398,8.860692,113.082949
459290,1.492925,3.986407,8.860552,113.084506
459300,1.492932,3.986373,8.860543,113.086249
459310,1.492955,3.986346,8.860503,113.088158
459320,1.492942,3.986322,8.860333,113.090288
459330,1.492932,3.986371,8.860167,113.092267
459340,1.492919,3.986372,8.860032,113.094171
459350,1.492906,3.986347,8.859946,113.095951
459360,1.492892,3.986401,8.859793,113.097651
459370,1.492888,3.986404,8.859660,113.099163
459380,1.492888,3.986432,8.859621,113.100778
459390,1.492873,3.986409,8.859518,113.102646
459400,1.492857,3.986384,8.859624,113.104535
459410,1.492905,3.986354,8.859781,113.106465
459420,1.492910,3.986385,8.859852,113.108353
459430,1.492903,3.986364,8.859829,113.110441
459440,1.492919,3.986347,8.859766,113.112742
459450,1.492921,3.986358,8.859719,113.115122
459460,1.492943,3.986333,8.859602,113.117425
459470,1.492934,3.986284,8.859569,113.119916
459480,1.492926,3.986218,8.859438,113.122234
459490,1.492912,3.986232,8.859343,113.124545
459500,1.492907,3.986177,8.859193,113.126714
459510,1.492913,3.986111,8.859278,113.128835
459520,1.492923,3.986086,8.859658,113.130986
459530,1.492920,3.986076,8.859967,113.133504
459540,1.492933,3.986024,8.860298,113.136233
459550,1.492934,3.985993,8.860810,113.139187
459560,1.492935,3.986024,8.861135,113.142075
459570,1.492944,3.986011,8.861542,113.145107
459580,1.492972,3.986059,8.861815,113.147952
459590,1.492975,3.986030,8.861773,113.150736
459600,1.492964,3.986110,8.861815,113.153597
459610,1.492946,3.986079,8.861743,113.156436
459620,1.492947,3.986060,8.861693,113.159073
459630,1.492940,3.986019,8.861739,113.161869
459640,1.492970,3.985958,8.861662,113.164590
459650,1.492955,3.985961,8.861552,113.166790
459660,1.492939,3.985966,8.861482,113.168697
459670,1.492928,3.985947,8.861438,113.170723
459680,1.492918,3.986007,8.861322,113.172698
459690,1.492913,3.985987,8.861203,113.174801
459700,1.492908,3.986040,8.861062,113.176833
459710,1.492907,3.986101,8.860926,113.178736
459720,1.492901,3.986035,8.860792,113.180900
459730,1.492932,3.985977,8.860698,113.183136
459740,1.492930,3.985939,8.860556,113.185463
459750,1.492917,3.985942,8.860440,113.187731
459760,1.492941,3.986017,8.860299,113.190069
459770,1.492926,3.986188,8.860166,113.192287
459780,1.492950,3.986155,8.860024,113.194242
459790,1.492954,3.986166,8.859899,113.196096
459800,1.492957,3.986202,8.859795,113.197859
459810,1.492951,3.986141,8.859832,113.199517
459820,1.492950,3.986132,8.860097,113.201061
459830,1.492944,3.986097,8.860122,113.202486
459840,1.492929,3.986039,8.860009,113.204079
459850,1.492916,3.986014,8.859866,113.205899
459860,1.492910,3.986075,8.859767,113.207638
459870,1.492901,3.986166,8.859616,113.209515
459880,1.492901,3.986127,8.859500,113.211279
459890,1.492888,3.986080,8.859392,113.212935
459900,1.492894,3.986046,8.859492,113.214320
459910,1.492924,3.985992,8.859341,113.215587
459920,1.492920,3.985931,8.859192,113.216476
459930,1.492918,3.985881,8.859067,113.217118
459940,1.492914,3.985853,8.859124,113.217721
459950,1.492923,3.985846,8.859281,113.218225
459960,1.492935,3.985817,8.859469,113.218621
459970,1.492925,3.985821,8.859671,113.219007
459980,1.492932,3.985857,8.860126,113.219382
459990,1.492970,3.985931,8.860442,113.219976
460000,1.492972,3.985918,8.860456,113.220551
460010,1.492978,3.985925,8.860417,113.220966
460020,1.492970,3.985905,8.860359,113.221192
460030,1.492958,3.985851,8.860188,113.221458
460040,1.492957,3.985809,8.860034,113.221679
460050,1.492952,3.985761,8.859910,113.221870
460060,1.492957,3.985798,8.859809,113.222091
460070,1.492957,3.985746,8.859709,113.222588
460080,1.492960,3.985777,8.859569,113.223110
460090,1.492954,3.985780,8.859443,113.223637
460100,1.492946,3.985765,8.859327,113.224250
460110,1.492937,3.985882,8.859403,113.224863
460120,1.492945,3.985959,8.859477,113.225425
460130,1.492965,3.985928,8.859443,113.226063
460140,1.492959,3.985978,8.859331,113.226564
460150,1.492964,3.986047,8.859201,113.226817
460160,1.492967,3.985996,8.859212,113.227320
460170,1.492984,3.985964,8.859096,113.227902
460180,1.493012,3.985907,8.859016,113.228275
460190,1.493018,3.985860,8.858886,113.228757
460200,1.493020,3.985811,8.858875,113.229118
460210,1.493018,3.985768,8.858890,113.229809
460220,1.493003,3.985747,8.858754,113.230710
460230,1.493003,3.985755,8.858608,113.231742
460240,1.493024,3.985730,8.858490,113.232884
460250,1.493010,3.985691,8.858369,113.233859
460260,1.492997,3.985660,8.858256,113.234501
460270,1.493005,3.985651,8.858141,113.234955
460280,1.492990,3.985629,8.858011,113.235116
460290,1.493001,3.985627,8.857999,113.235252
460300,1.492987,3.985609,8.858045,113.235378
460310,1.492976,3.985573,8.858079,113.235665
460320,1.492983,3.985544,8.858180,113.235693
460330,1.493009,3.985532,8.858636,113.235612
460340,1.493005,3.985704,8.859235,113.235738
460350,1.492987,3.986109,8.859637,113.236022
460360,1.493027,3.986304,8.859677,113.236536
460370,1.493019,3.986254,8.859842,113.236937
460380,1.493013,3.986217,8.860253,113.237200
460390,1.493008,3.986170,8.860615,113.237368
460400,1.493007,3.986125,8.860790,113.237668
460410,1.492991,3.986144,8.860655,113.237955
460420,1.492975,3.986132,8.860550,113.238125
460430,1.492986,3.986122,8.860415,113.238448
460440,1.492982,3.986167,8.860278,113.238977
460450,1.492968,3.986123,8.860161,113.239679
460460,1.492984,3.986083,8.860102,113.240206
460470,1.492984,3.986088,8.859967,113.240666
460480,1.492966,3.986126,8.859861,113.241231
460490,1.492945,3.986118,8.859717,113.241929
460500,1.492927,3.986130,8.859732,113.242709
460510,1.492941,3.986106,8.859870,113.243164
460520,1.492926,3.986092,8.859958,113.243655
460530,1.492929,3.986051,8.860054,113.244159
460540,1.492913,3.986018,8.859959,113.244758
460550,1.492911,3.985989,8.859811,113.245476
460560,1.492901,3.986107,8.859644,113.246118
460570,1.492882,3.986210,8.859514,113.246413
460580,1.492868,3.986148,8.859348,113.246525
460590,1.492895,3.986110,8.859229,113.246582
460600,1.492881,3.986066,8.859092,113.246424
460610,1.492880,3.986004,8.859087,113.246302
460620,1.492868,3.986084,8.858993,113.246197
460630,1.492860,3.986060,8.858851,113.246231
460640,1.492851,3.986066,8.858824,113.246137
460650,1.492900,3.986033,8.858942,113.245925
460660,1.492895,3.986009,8.859300,113.245633
460670,1.492885,3.986074,8.859657,113.245129
460680,1.492878,3.986044,8.859794,113.244612
460690,1.492856,3.985987,8.859760,113.243820
460700,1.492855,3.985984,8.859757,113.243190
460710,1.492835,3.985959,8.859679,113.242845
460720,1.492835,3.985896,8.859774,113.242519
460730,1.492822,3.985948,8.859794,113.242125
460740,1.492837,3.985906,8.859655,113.241573
460750,1.492832,3.985962,8.859645,113.241127
460760,1.492837,3.986112,8.859641,113.240542
460770,1.492829,3.986281,8.859526,113.240426
460780,1.492812,3.986603,8.859475,113.240418
460790,1.492797,3.986870,8.859618,113.240626
460800,1.492789,3.986873,8.860041,113.240911
460810,1.492810,3.986894,8.860383,113.241188
460820,1.492835,3.987045,8.860982,113.241473
460830,1.492826,3.987261,8.861678,113.241981
460840,1.492832,3.987237,8.862034,113.242533
460850,1.492839,3.987223,8.862193,113.242925
460860,1.492846,3.987193,8.862272,113.243320
460870,1.492835,3.987172,8.862265,113.243873
460880,1.492824,3.987113,8.862110,113.244303
460890,1.492829,3.987148,8.862007,113.244536
460900,1.492830,3.987152,8.861906,113.244783
460910,1.492827,3.987142,8.861797,113.244887
460920,1.492852,3.987085,8.861636,113.245201
460930,1.492857,3.987048,8.861579,113.245601
460940,1.492884,3.986997,8.861584,113.246030
460950,1.492889,3.986951,8.861509,113.246570
460960,1.492875,3.986929,8.861564,113.247053
460970,1.492860,3.986878,8.861565,113.247762
460980,1.492852,3.986846,8.861901,113.248620
460990,1.492839,3.986789,8.862071,113.249454
461000,1.492837,3.986747,8.862290,113.250416
461010,1.492836,3.986770,8.862169,113.251466
461020,1.492853,3.986846,8.862032,113.252751
461030,1.492838,3.986863,8.862041,113.254245
461040,1.492840,3.986833,8.862000,113.255675
461050,1.492827,3.986794,8.861868,113.256805
461060,1.492815,3.986888,8.861704,113.257726
461070,1.492797,3.986918,8.861561,113.258631
461080,1.492795,3.986927,8.861671,113.259355
461090,1.492784,3.986901,8.862028,113.260084
461100,1.492770,3.986869,8.862453,113.260621
461110,1.492774,3.986904,8.862910,113.260931
461120,1.492777,3.986843,8.863230,113.261373
461130,1.492771,3.986918,8.863551,113.262120
461140,1.492759,3.986915,8.863861,113.263128
461150,1.492788,3.986856,8.864082,113.264044
461160,1.492822,3.986800,8.863970,113.264884
461170,1.492805,3.986811,8.863878,113.265975
461180,1.492783,3.986806,8.863909,113.266997
461190,1.492775,3.986780,8.863791,113.267965
461200,1.492771,3.986730,8.863708,113.268928
461210,1.492765,3.986782,8.863615,113.269980
461220,1.492779,3.986817,8.863503,113.270912
461230,1.492801,3.987047,8.863448,113.271779
461240,1.492795,3.987134,8.863291,113.272572
461250,1.492787,3.987089,8.863242,113.273398
461260,1.492778,3.987058,8.863365,113.274216
461270,1.492764,3.987028,8.863636,113.275170
461280,1.492901,3.987223,8.863651,113.275702
461290,1.493062,3.987359,8.863593,113.276192
461300,1.493073,3.987386,8.863734,113.276682
461310,1.493059,3.987443,8.863835,113.277028
461320,1.493045,3.987611,8.863805,113.277239
461330,1.493024,3.987653,8.863685,113.277554
461340,1.493029,3.987606,8.863586,113.277863
461350,1.493018,3.987552,8.863480,113.278270
461360,1.493013,3.987511,8.863498,113.278522
461370,1.492991,3.987626,8.863411,113.278597
461380,1.493016,3.987588,8.863294,113.278335
461390,1.493008,3.987531,8.863229,113.278201
461400,1.493001,3.987468,8.863349,113.278295
461410,1.493007,3.987403,8.863300,113.278354
461420,1.492999,3.987334,8.863245,113.278251
461430,1.493005,3.987273,8.863100,113.278029
461440,1.492996,3.987324,8.862943,113.277634
461450,1.493020,3.987279,8.862828,113.277293
461460,1.493006,3.987270,8.862704,113.276766
461470,1.493006,3.987261,8.862541,113.276291
461480,1.492999,3.987222,8.862448,113.275283
461490,1.492985,3.987178,8.862439,113.273909
461500,1.492978,3.987135,8.862322,113.272255
461510,1.492961,3.987119,8.862227,113.270269
461520,1.492975,3.987152,8.862070,113.268303
461530,1.492968,3.987108,8.861938,113.266513
461540,1.492961,3.987059,8.861907,113.264771
461550,1.492966,3.987027,8.861826,113.263138
461560,1.492961,3.986996,8.861701,113.261569
461570,1.492942,3.987016,8.861820,113.260012
461580,1.492931,3.986978,8.861839,113.258192
461590,1.492924,3.986915,8.861707,113.256252
461600,1.492933,3.986883,8.861552,113.254074
461610,1.492924,3.986929,8.861451,113.251894
461620,1.492920,3.986876,8.861327,113.249950
461630,1.492915,3.986864,8.861355,113.248067
461640,1.492914,3.986875,8.861566,113.245956
461650,1.492895,3.986816,8.861637,113.243889
461660,1.492917,3.986797,8.861594,113.241666
461670,1.492915,3.986761,8.861433,113.239271
461680,1.492898,3.986818,8.861683,113.236893
461690,1.492899,3.987103,8.861905,113.234668
461700,1.492904,3.987148,8.861756,113.232251
461710,1.492888,3.987147,8.861770,113.229894
461720,1.492907,3.987144,8.862027,113.227544
461730,1.492921,3.987083,8.861939,113.225397
461740,1.492922,3.987028,8.861779,113.223176
461750,1.492915,3.987021,8.861679,113.221018
461760,1.492903,3.986983,8.861587,113.219028
461770,1.492906,3.987011,8.861493,113.216957
461780,1.492905,3.987229,8.861442,113.214944
461790,1.492889,3.987238,8.861510,113.212772
461800,1.492874,3.987195,8.861397,113.210454
461810,1.492863,3.987159,8.861393,113.208332
461820,1.492855,3.987333,8.861352,113.206237
461830,1.492855,3.987421,8.861222,113.203995
461840,1.492867,3.987467,8.861113,113.201917
461850,1.492887,3.987450,8.860986,113.199853
461860,1.492892,3.987508,8.860933,113.198003
461870,1.492879,3.987515,8.860803,113.196351
461880,1.492873,3.987590,8.860699,113.194941
461890,1.492892,3.987530,8.860880,113.193517
461900,1.492882,3.987486,8.861068,113.191975
461910,1.492893,3.987442,8.860998,113.190674
461920,1.492897,3.987450,8.860871,113.189322
461930,1.492896,3.987425,8.860783,113.188044
461940,1.492877,3.987361,8.860953,113.186859
461950,1.492883,3.987307,8.860868,113.185525
461960,1.492889,3.987249,8.860762,113.183998
461970,1.492913,3.987189,8.860599,113.182341
461980,1.492904,3.987120,8.860523,113.180216
461990,1.492905,3.987110,8.860390,113.177877
462000,1.492903,3.987131,8.860225,113.175509
462010,1.492900,3.987167,8.860086,113.173322
462020,1.492893,3.987189,8.859938,113.171038
462030,1.492882,3.987218,8.860044,113.168731
462040,1.492879,3.987240,8.860235,113.166584
462050,1.492873,3.987179,8.860374,113.164681
462060,1.492855,3.987132,8.860517,113.162734
462070,1.492840,3.987117,8.860385,113.160953
462080,1.492857,3.987152,8.860303,113.159101
462090,1.492859,3.987173,8.860190,113.157205
462100,1.492883,3.987128,8.860070,113.155212
462110,1.492867,3.987137,8.859912,113.153212
462120,1.492854,3.987086,8.859750,113.151451
462130,1.492858,3.987039,8.859659,113.149597
462140,1.492855,3.987008,8.859682,113.147947
462150,1.492848,3.986949,8.859652,113.146308
462160,1.492845,3.986947,8.859653,113.144346
462170,1.492840,3.987035,8.859520,113.142295
462180,1.492830,3.986972,8.859383,113.139900
462190,1.492819,3.986933,8.859336,113.137590
462200,1.492862,3.987090,8.859404,113.135377
462210,1.492860,3.987130,8.859239,113.133048
462220,1.492843,3.987174,8.859113,113.130865
462230,1.492863,3.987117,8.858966,113.128622
462240,1.492856,3.987173,8.858867,113.126347
462250,1.492858,3.987226,8.858771,113.124123
462260,1.492853,3.987158,8.858634,113.122220
462270,1.492836,3.987245,8.858538,113.120438
462280,1.492818,3.987214,8.858394,113.118621
462290,1.492800,3.987190,8.858259,113.116829
462300,1.492809,3.987154,8.858141,113.114779
462310,1.492803,3.987115,8.858003,113.112425
462320,1.492798,3.987090,8.857934,113.110133
462330,1.492800,3.987057,8.857896,113.108033
462340,1.492809,3.986987,8.857870,113.106012
462350,1.492804,3.986942,8.857907,113.103838
462360,1.492797,3.986900,8.857839,113.101472
462370,1.492799,3.986849,8.857852,113.099069
462380,1.492796,3.986803,8.858000,113.096713
462390,1.492802,3.986750,8.858272,113.094595
462400,1.492786,3.986724,8.858345,113.092630
462410,1.492799,3.986675,8.858688,113.090633
462420,1.492778,3.986642,8.858802,113.088734
462430,1.492783,3.986641,8.858873,113.086957
462440,1.492767,3.986603,8.859090,113.085401
462450,1.492778,3.986616,8.859109,113.083872
462460,1.492816,3.986600,8.858953,113.082414
462470,1.492806,3.986685,8.858834,113.080944
462480,1.492840,3.986963,8.858710,113.079445
462490,1.492835,3.987054,8.858640,113.077953
462500,1.492831,3.987028,8.858512,113.076122
462510,1.492820,3.987019,8.858403,113.074183
462520,1.492894,3.986993,8.858276,113.072245
462530,1.492897,3.986945,8.858295,113.070037
462540,1.492893,3.986937,8.858352,113.068032
462550,1.492894,3.986919,8.858421,113.066205
462560,1.492895,3.986898,8.858411,113.064291
462570,1.492887,3.986960,8.858442,113.062123
462580,1.492904,3.986927,8.858563,113.059982
462590,1.492885,3.986887,8.858573,113.057906
462600,1.492874,3.986831,8.858464,113.055826
462610,1.492884,3.986789,8.858359,113.053511
462620,1.492883,3.986958,8.858397,113.051158
462630,1.492886,3.986983,8.858538,113.048772
462640,1.492881,3.986938,8.858452,113.046509
462650,1.492868,3.986959,8.858376,113.044192
462660,1.492865,3.986916,8.858328,113.042266
462670,1.492909,3.986985,8.858384,113.040564
462680,1.492919,3.986999,8.858470,113.038728
462690,1.492924,3.986959,8.858389,113.037089
462700,1.492945,3.986914,8.858265,113.035462
462710,1.492944,3.986899,8.858191,113.033838
462720,1.492931,3.986914,8.858057,113.032072
462730,1.492962,3.986903,8.857913,113.030073
462740,1.492945,3.986860,8.857805,113.028004
462750,1.492937,3.986800,8.857784,113.026129
462760,1.492947,3.986734,8.857638,113.024163
462770,1.492930,3.986782,8.857614,113.022130
462780,1.492923,3.986754,8.857497,113.020094
462790,1.492908,3.986775,8.857349,113.018179
462800,1.492916,3.986727,8.857370,113.016318
462810,1.492909,3.986671,8.857482,113.014370
462820,1.492923,3.986655,8.857601,113.012638
462830,1.492933,3.986603,8.857750,113.010814
462840,1.492941,3.986559,8.857764,113.008851
462850,1.492934,3.986521,8.857657,113.006670
462860,1.492938,3.986491,8.857704,113.004350
462870,1.492914,3.986466,8.857777,113.002091
462880,1.492925,3.986541,8.857629,112.999786
462890,1.492935,3.986566,8.857542,112.997852
462900,1.492932,3.986593,8.857412,112.996166
462910,1.492929,3.986584,8.857472,112.994343
462920,1.492934,3.986569,8.857442,112.992520
462930,1.492935,3.986527,8.857398,112.990861
462940,1.492945,3.986499,8.857264,112.989299
462950,1.493012,3.986467,8.857103,112.987412
462960,1.493007,3.986522,8.856932,112.985151
462970,1.493046,3.986549,8.856782,112.982751
462980,1.493033,3.986498,8.856646,112.980515
462990,1.493024,3.986467,8.856506,112.978162
463000,1.493017,3.986410,8.856410,112.976112
463010,1.493002,3.986359,8.856257,112.974002
463020,1.492987,3.986333,8.856166,112.971864
463030,1.492995,3.986283,8.856059,112.969783
463040,1.492980,3.986254,8.855939,112.967581
463050,1.493010,3.986196,8.855821,112.965188
463060,1.492998,3.986164,8.855681,112.962900
463070,1.493028,3.986133,8.855541,112.960611
463080,1.493028,3.986108,8.855447,112.958297
463090,1.493031,3.986242,8.855315,112.956183
463100,1.493039,3.986451,8.855151,112.953959
463110,1.493022,3.986499,8.855068,112.951881
463120,1.493016,3.986491,8.855034,112.949928
463130,1.493031,3.986581,8.854919,112.947879
463140,1.493027,3.986534,8.854914,112.946219
463150,1.493013,3.986539,8.854898,112.945236
463160,1.492994,3.986515,8.854814,112.944348
463170,1.492990,3.986516,8.855175,112.943337
463180,1.492983,3.986488,8.855546,112.942299
463190,1.492987,3.986477,8.855845,112.941083
463200,1.492972,3.986437,8.856134,112.939767
463210,1.492962,3.986405,8.856311,112.938457
463220,1.492941,3.986413,8.856202,112.937018
463230,1.492957,3.986413,8.856071,112.935509
463240,1.492946,3.986490,8.855962,112.933876
463250,1.492949,3.986470,8.855881,112.932248
463260,1.492947,3.986466,8.855907,112.930652
463270,1.492928,3.986404,8.855806,112.929308
463280,1.492923,3.986405,8.855745,112.928235
463290,1.492912,3.986704,8.855662,112.926886
463300,1.492897,3.986904,8.855824,112.925580
463310,1.492889,3.986851,8.855932,112.924328
463320,1.492926,3.986805,8.855829,112.922972
463330,1.492915,3.986741,8.855677,112.921657
463340,1.492905,3.986708,8.855517,112.920164
463350,1.492926,3.986663,8.855371,112.918720
463360,1.492902,3.986608,8.855305,112.917012
463370,1.492917,3.986550,8.855603,112.915417
463380,1.492902,3.986506,8.855992,112.913889
463390,1.492893,3.986447,8.856236,112.912350
463400,1.492895,3.986397,8.856356,112.910677
463410,1.492878,3.986364,8.856498,112.909028
463420,1.492939,3.986343,8.856769,112.907150
463430,1.492971,3.986314,8.857122,112.905311
463440,1.492968,3.986400,8.857181,112.903527
463450,1.492950,3.986542,8.857297,112.901618
463460,1.492971,3.986572,8.857264,112.899796
463470,1.492957,3.986571,8.857112,112.897901
463480,1.492948,3.986531,8.857073,112.896206
463490,1.492975,3.986488,8.857135,112.894719
463500,1.492979,3.986573,8.857428,112.893027
463510,1.492969,3.986568,8.857908,112.891321
463520,1.492974,3.986511,8.858488,112.889686
463530,1.492989,3.986454,8.858877,112.887954
463540,1.493052,3.986395,8.859240,112.886229
463550,1.493050,3.986378,8.859631,112.884340
463560,1.493032,3.986374,8.860028,112.882454
463570,1.493014,3.986333,8.860214,112.880653
463580,1.493051,3.986401,8.860448,112.878888
463590,1.493050,3.986350,8.860433,112.877096
463600,1.493052,3.986299,8.860359,112.875212
463610,1.493041,3.986261,8.860285,112.873206
463620,1.493029,3.986209,8.860260,112.871099
463630,1.493037,3.986158,8.860222,112.869147
463640,1.493074,3.986123,8.860102,112.867184
463650,1.493212,3.986237,8.859993,112.865011
463660,1.493249,3.986197,8.859843,112.862905
463670,1.493241,3.986156,8.859723,112.860581
463680,1.493235,3.986218,8.859553,112.858219
463690,1.493229,3.986192,8.859466,112.855862
463700,1.493228,3.986146,8.859459,112.853517
463710,1.493222,3.986088,8.859319,112.851144
463720,1.493221,3.986046,8.859224,112.848794
463730,1.493226,3.986050,8.859076,112.846389
463740,1.493228,3.985996,8.858938,112.844012
463750,1.493222,3.986074,8.858865,112.841869
463760,1.493207,3.986226,8.858730,112.839828
463770,1.493191,3.986264,8.858665,112.837762
463780,1.493188,3.986428,8.858779,112.835532
463790,1.493189,3.986450,8.858778,112.833383
463800,1.493188,3.986412,8.858877,112.831423
463810,1.493189,3.986362,8.858780,112.829189
463820,1.493184,3.986288,8.858639,112.826853
463830,1.493167,3.986307,8.858498,112.824765
463840,1.493154,3.986255,8.858396,112.822650
463850,1.493154,3.986299,8.858242,112.820536
463860,1.493139,3.986319,8.858077,112.818362
463870,1.493128,3.986316,8.857980,112.816082
463880,1.493124,3.986298,8.857830,112.813864
463890,1.493144,3.986313,8.857718,112.811697
463900,1.493142,3.986326,8.857590,112.809582
463910,1.493162,3.986477,8.857490,112.807737
463920,1.493148,3.986415,8.857381,112.805821
463930,1.493156,3.986414,8.857275,112.803889
463940,1.493143,3.986429,8.857190,112.802061
463950,1.493196,3.986419,8.857148,112.800218
463960,1.493189,3.986356,8.856991,112.798017
463970,1.493190,3.986285,8.856885,112.795746
463980,1.493198,3.986269,8.856843,112.793399
463990,1.493202,3.986333,8.856859,112.791115
464000,1.493199,3.986377,8.856857,112.788904
464010,1.493203,3.986497,8.856824,112.786601
464020,1.493188,3.986457,8.856704,112.784374
464030,1.493184,3.986505,8.856688,112.782359
464040,1.493192,3.986469,8.856819,112.780540
464050,1.493192,3.986511,8.857038,112.778786
464060,1.493191,3.986499,8.857388,112.777184
464070,1.493173,3.986513,8.857640,112.775716
464080,1.493183,3.986507,8.857850,112.774291
464090,1.493167,3.986490,8.857833,112.772674
464100,1.493150,3.986500,8.857981,112.770960
464110,1.493153,3.986447,8.858004,112.769164
464120,1.493150,3.986383,8.858028,112.767398
464130,1.493157,3.986349,8.858183,112.765592
464140,1.493154,3.986393,8.858292,112.763638
464150,1.493136,3.986388,8.858567,112.761306
464160,1.493120,3.986373,8.858634,112.758932
464170,1.493143,3.986314,8.858542,112.756616
464180,1.493205,3.986345,8.858420,112.754281
464190,1.493205,3.986329,8.858326,112.751955
464200,1.493221,3.986297,8.858178,112.749559
464210,1.493254,3.986362,8.858018,112.747409
464220,1.493265,3.986569,8.857969,112.745331
464230,1.493291,3.986887,8.858111,112.743134
464240,1.493299,3.987078,8.858370,112.741031
464250,1.493334,3.987296,8.858746,112.738987
464260,1.493323,3.987256,8.859056,112.736914
464270,1.493318,3.987208,8.859095,112.734824
464280,1.493310,3.987154,8.859401,112.732521
464290,1.493386,3.987175,8.859845,112.730222
464300,1.493405,3.987140,8.860203,112.727834
464310,1.493390,3.987173,8.860423,112.725460
464320,1.493391,3.987134,8.860790,112.723172
464330,1.493390,3.987270,8.861109,112.720956
464340,1.493390,3.987422,8.861360,112.718755
464350,1.493402,3.987426,8.861555,112.716380
464360,1.493392,3.987379,8.861717,112.714008
464370,1.493378,3.987338,8.861863,112.711707
464380,1.493396,3.987284,8.861692,112.709338
464390,1.493396,3.987218,8.861579,112.707041
464400,1.493390,3.987204,8.861517,112.705031
464410,1.493406,3.987173,8.861519,112.702925
464420,1.493399,3.987114,8.861619,112.700620
464430,1.493400,3.987107,8.861503,112.698415
464440,1.493392,3.987155,8.861370,112.696339
464450,1.493398,3.987124,8.861335,112.693989
464460,1.493396,3.987092,8.861205,112.691725
464470,1.493384,3.987047,8.861239,112.689358
464480,1.493364,3.987023,8.861253,112.687190
464490,1.493375,3.987118,8.861660,112.685283
464500,1.493387,3.987095,8.862108,112.683524
464510,1.493441,3.987157,8.862596,112.681849
464520,1.493424,3.987447,8.863248,112.680443
464530,1.493421,3.987537,8.863785,112.679291
464540,1.493427,3.987554,8.864172,112.678237
464550,1.493425,3.987532,8.864243,112.677352
464560,1.493417,3.987518,8.864232,112.676692
464570,1.493427,3.987536,8.864152,112.676095
464580,1.493415,3.987739,8.864123,112.675698
464590,1.493415,3.987796,8.864199,112.675154
464600,1.493475,3.987763,8.864024,112.674275
464610,1.493460,3.987788,8.864003,112.672906
464620,1.493447,3.987865,8.864008,112.671817
464630,1.493457,3.987863,8.863913,112.670555
464640,1.493531,3.988009,8.863786,112.669270
464650,1.493518,3.987975,8.863649,112.668024
464660,1.493543,3.987944,8.863666,112.666843
464670,1.493537,3.988211,8.863553,112.665816
464680,1.493528,3.988424,8.863413,112.664879
464690,1.493558,3.988390,8.863295,112.663877
464700,1.493569,3.988374,8.863270,112.663125
464710,1.493568,3.988561,8.863142,112.662227
464720,1.493556,3.988511,8.863092,112.661397
464730,1.493547,3.988461,8.863021,112.660461
464740,1.493553,3.988400,8.862934,112.659444
464750,1.493541,3.988352,8.863284,112.658362
464760,1.493525,3.988375,8.863751,112.657167
464770,1.493514,3.988339,8.864467,112.656043
464780,1.493509,3.988339,8.865310,112.654679
464790,1.493509,3.988329,8.866047,112.653399
464800,1.493503,3.988328,8.866997,112.652112
464810,1.493505,3.988335,8.868028,112.650781
464820,1.493504,3.988321,8.868908,112.649523
464830,1.493517,3.988285,8.869323,112.648260
464840,1.493503,3.988216,8.869451,112.646888
464850,1.493523,3.988198,8.869807,112.645631
464860,1.493513,3.988179,8.869869,112.644624
464870,1.493501,3.988132,8.869744,112.643912
464880,1.493499,3.988137,8.869599,112.642875
464890,1.493482,3.988107,8.869496,112.641385
464900,1.493486,3.988082,8.869363,112.639463
464910,1.493497,3.988091,8.869358,112.637459
464920,1.493514,3.988054,8.869364,112.635675
464930,1.493506,3.988050,8.869501,112.634013
