,60.0%,80.0%,90.0%,99.0%
472600,0.599916,0.799335,0.899952,0.991406
472610,0.599914,0.799331,0.899949,0.991406
472620,0.599913,0.799329,0.899948,0.991406
472630,0.599914,0.799326,0.899948,0.991406
472640,0.599918,0.799326,0.899950,0.991407
472650,0.599916,0.799328,0.899951,0.991407
472660,0.599917,0.799330,0.899948,0.991407
472670,0.599915,0.799332,0.899950,0.991407
472680,0.599917,0.799331,0.899952,0.991407
472690,0.599917,0.799333,0.899954,0.991407
472700,0.599922,0.799334,0.899956,0.991408
472710,0.599923,0.799337,0.899959,0.991408
472720,0.599924,0.799337,0.899961,0.991408
472730,0.599928,0.799337,0.899963,0.991408
472740,0.599927,0.799339,0.899965,0.991408
472750,0.599924,0.799339,0.899967,0.991409
472760,0.599926,0.799336,0.899969,0.991409
472770,0.599926,0.799339,0.899971,0.991409
472780,0.599923,0.799336,0.899973,0.991409
472790,0.599927,0.799334,0.899974,0.991409
472800,0.599929,0.799332,0.899976,0.991409
472810,0.599930,0.799334,0.899978,0.991410
472820,0.599927,0.799336,0.899980,0.991410
472830,0.599931,0.799335,0.899982,0.991410
472840,0.599927,0.799334,0.899984,0.991410
472850,0.599924,0.799338,0.899986,0.991410
472860,0.599926,0.799338,0.899986,0.991411
472870,0.599924,0.799337,0.899986,0.991411
472880,0.599923,0.799337,0.899982,0.991411
472890,0.599922,0.799330,0.899981,0.991411
472900,0.599921,0.799329,0.899984,0.991411
472910,0.599917,0.799331,0.899982,0.991411
472920,0.599919,0.799328,0.899984,0.991412
472930,0.599919,0.799326,0.899981,0.991412
472940,0.599918,0.799325,0.899979,0.991412
472950,0.599916,0.799320,0.899975,0.991412
472960,0.599917,0.799321,0.899976,0.991412
472970,0.599916,0.799320,0.899978,0.991413
472980,0.599912,0.799322,0.899979,0.991413
472990,0.599913,0.799326,0.899975,0.991413
473000,0.599916,0.799330,0.899971,0.991413
473010,0.599917,0.799327,0.899970,0.991413
473020,0.599915,0.799322,0.899972,0.991413
473030,0.599915,0.799326,0.899970,0.991414
473040,0.599912,0.799323,0.899970,0.991414
473050,0.599914,0.799324,0.899970,0.991414
473060,0.599919,0.799328,0.899972,0.991414
473070,0.599918,0.799326,0.899974,0.991414
473080,0.599917,0.799328,0.899974,0.991415
473090,0.599916,0.799329,0.899973,0.991415
473100,0.599918,0.799328,0.899972,0.991415
473110,0.599924,0.799329,0.899970,0.991415
473120,0.599925,0.799328,0.899972,0.991415
473130,0.599929,0.799329,0.899974,0.991415
473140,0.599930,0.799331,0.899971,0.991416
473150,0.599932,0.799332,0.899968,0.991416
473160,0.599939,0.799332,0.899967,0.991416
473170,0.599944,0.799334,0.899966,0.991416
473180,0.599943,0.799330,0.899963,0.991413
473190,0.599939,0.799325,0.899960,0.991413
473200,0.599939,0.799326,0.899959,0.991413
473210,0.599940,0.799330,0.899955,0.991413
473220,0.599942,0.799328,0.899957,0.991414
473230,0.599941,0.799331,0.899958,0.991414
473240,0.599939,0.799332,0.899957,0.991414
473250,0.599938,0.799329,0.899957,0.991414
473260,0.599937,0.799326,0.899954,0.991414
473270,0.599939,0.799323,0.899957,0.991414
473280,0.599941,0.799324,0.899957,0.991415
473290,0.599937,0.799319,0.899956,0.991414
473300,0.599938,0.799322,0.899953,0.991414
473310,0.599940,0.799324,0.899955,0.991414
473320,0.599938,0.799324,0.899958,0.991414
473330,0.599941,0.799327,0.899960,0.991414
473340,0.599945,0.799329,0.899962,0.991415
473350,0.599941,0.799333,0.899964,0.991415
473360,0.599940,0.799334,0.899966,0.991415
473370,0.599938,0.799336,0.899968,0.991415
473380,0.599937,0.799338,0.899970,0.991415
473390,0.599938,0.799342,0.899972,0.991415
473400,0.599937,0.799341,0.899972,0.991416
473410,0.599935,0.799342,0.899968,0.991416
473420,0.599938,0.799345,0.899968,0.991416
473430,0.599942,0.799343,0.899970,0.991416
473440,0.599945,0.799340,0.899968,0.991416
473450,0.599946,0.799340,0.899967,0.991417
473460,0.599942,0.799341,0.899969,0.991415
473470,0.599942,0.799344,0.899966,0.991409
473480,0.599942,0.799348,0.899965,0.991405
473490,0.599941,0.799349,0.899961,0.991405
473500,0.599941,0.799347,0.899964,0.991405
473510,0.599940,0.799344,0.899962,0.991405
473520,0.599941,0.799339,0.899957,0.991403
473530,0.599941,0.799337,0.899956,0.991404
473540,0.599941,0.799333,0.899958,0.991404
473550,0.599942,0.799331,0.899960,0.991404
473560,0.599937,0.799333,0.899953,0.991404
473570,0.599936,0.799336,0.899951,0.991401
473580,0.599939,0.799337,0.899950,0.991399
473590,0.599939,0.799339,0.899952,0.991397
473600,0.599940,0.799338,0.899954,0.991394
473610,0.599940,0.799338,0.899953,0.991390
473620,0.599939,0.799340,0.899954,0.991386
473630,0.599937,0.799340,0.899956,0.991385
473640,0.599940,0.799338,0.899953,0.991378
473650,0.599937,0.799337,0.899950,0.991376
473660,0.599937,0.799338,0.899944,0.991376
473670,0.599939,0.799338,0.899946,0.991375
473680,0.599940,0.799337,0.899946,0.991376
473690,0.599944,0.799334,0.899945,0.991373
473700,0.599946,0.799332,0.899941,0.991368
473710,0.599945,0.799333,0.899943,0.991364
473720,0.599947,0.799329,0.899940,0.991358
473730,0.599949,0.799327,0.899941,0.991359
473740,0.599950,0.799326,0.899939,0.991359
473750,0.599955,0.799330,0.899941,0.991359
473760,0.599958,0.799329,0.899943,0.991359
473770,0.599960,0.799331,0.899946,0.991359
473780,0.599958,0.799331,0.899948,0.991358
473790,0.599959,0.799331,0.899950,0.991357
473800,0.599957,0.799330,0.899952,0.991357
473810,0.599961,0.799332,0.899953,0.991355
473820,0.599958,0.799330,0.899952,0.991353
473830,0.599955,0.799330,0.899950,0.991353
473840,0.599955,0.799328,0.899952,0.991353
473850,0.599958,0.799327,0.899954,0.991352
473860,0.599960,0.799331,0.899956,0.991351
473870,0.599960,0.799335,0.899957,0.991347
473880,0.599957,0.799329,0.899959,0.991345
473890,0.599958,0.799330,0.899961,0.991343
473900,0.599954,0.799333,0.899960,0.991339
473910,0.599956,0.799337,0.899957,0.991336
473920,0.599954,0.799339,0.899956,0.991336
473930,0.599955,0.799340,0.899956,0.991336
473940,0.599954,0.799339,0.899959,0.991337
473950,0.599952,0.799340,0.899959,0.991337
473960,0.599947,0.799339,0.899957,0.991337
473970,0.599945,0.799340,0.899955,0.991337
473980,0.599946,0.799337,0.899957,0.991337
473990,0.599943,0.799339,0.899954,0.991337
474000,0.599944,0.799340,0.899955,0.991338
474010,0.599941,0.799339,0.899957,0.991338
474020,0.599942,0.799341,0.899959,0.991338
474030,0.599942,0.799341,0.899961,0.991338
474040,0.599941,0.799337,0.899963,0.991338
474050,0.599940,0.799338,0.899965,0.991339
474060,0.599940,0.799333,0.899967,0.991339
474070,0.599942,0.799335,0.899968,0.991339
474080,0.599940,0.799338,0.899966,0.991339
474090,0.599940,0.799338,0.899962,0.991339
474100,0.599941,0.799339,0.899962,0.991339
474110,0.599940,0.799337,0.899957,0.991340
474120,0.599939,0.799338,0.899959,0.991340
474130,0.599939,0.799338,0.899962,0.991340
474140,0.599939,0.799336,0.899964,0.991340
474150,0.599936,0.799337,0.899966,0.991340
474160,0.599939,0.799336,0.899966,0.991341
474170,0.599940,0.799333,0.899967,0.991341
474180,0.599937,0.799329,0.899969,0.991341
474190,0.599935,0.799328,0.899970,0.991341
474200,0.599939,0.799324,0.899971,0.991341
474210,0.599938,0.799322,0.899971,0.991342
474220,0.599937,0.799320,0.899969,0.991342
474230,0.599940,0.799318,0.899971,0.991342
474240,0.599943,0.799323,0.899971,0.991342
474250,0.599943,0.799327,0.899968,0.991342
474260,0.599940,0.799328,0.899970,0.991342
474270,0.599938,0.799328,0.899964,0.991343
474280,0.599935,0.799328,0.899966,0.991343
474290,0.599938,0.799327,0.899967,0.991343
474300,0.599938,0.799327,0.899965,0.991343
474310,0.599938,0.799331,0.899959,0.991343
474320,0.599938,0.799331,0.899956,0.991344
474330,0.599942,0.799335,0.899956,0.991344
474340,0.599942,0.799334,0.899955,0.991344
474350,0.599945,0.799335,0.899953,0.991344
474360,0.599949,0.799336,0.899955,0.991344
474370,0.599946,0.799337,0.899957,0.991344
474380,0.599947,0.799337,0.899959,0.991345
474390,0.599946,0.799334,0.899961,0.991345
474400,0.599944,0.799330,0.899963,0.991345
474410,0.599943,0.799328,0.899965,0.991345
474420,0.599943,0.799327,0.899961,0.991345
474430,0.599945,0.799331,0.899956,0.991346
474440,0.599942,0.799334,0.899958,0.991346
474450,0.599947,0.799338,0.899960,0.991346
474460,0.599953,0.799340,0.899962,0.991346
474470,0.599955,0.799342,0.899964,0.991346
474480,0.599952,0.799339,0.899963,0.991346
474490,0.599953,0.799336,0.899961,0.991347
474500,0.599952,0.799334,0.899957,0.991347
474510,0.599959,0.799334,0.899956,0.991347
474520,0.599964,0.799335,0.899955,0.991347
474530,0.599963,0.799337,0.899956,0.991347
474540,0.599962,0.799334,0.899955,0.991348
474550,0.599961,0.799332,0.899952,0.991348
474560,0.599963,0.799327,0.899952,0.991348
474570,0.599963,0.799325,0.899954,0.991348
474580,0.599962,0.799326,0.899956,0.991348
474590,0.599962,0.799319,0.899953,0.991348
474600,0.599962,0.799321,0.899952,0.991349
474610,0.599965,0.799317,0.899954,0.991349
474620,0.599965,0.799317,0.899956,0.991349
474630,0.599968,0.799321,0.899954,0.991349
474640,0.599964,0.799324,0.899954,0.991349
474650,0.599965,0.799329,0.899954,0.991350
474660,0.599964,0.799329,0.899956,0.991350
474670,0.599961,0.799332,0.899959,0.991350
474680,0.599962,0.799329,0.899958,0.991350
474690,0.599962,0.799329,0.899960,0.991350
474700,0.599962,0.799328,0.899962,0.991350
474710,0.599962,0.799325,0.899961,0.991351
474720,0.599961,0.799323,0.899961,0.991351
474730,0.599962,0.799321,0.899962,0.991351
474740,0.599958,0.799323,0.899964,0.991351
474750,0.599961,0.799326,0.899966,0.991351
474760,0.599963,0.799327,0.899965,0.991352
474770,0.599968,0.799323,0.899967,0.991352
474780,0.599970,0.799322,0.899963,0.991352
474790,0.599967,0.799321,0.899962,0.991352
474800,0.599969,0.799325,0.899964,0.991352
474810,0.599967,0.799326,0.899966,0.991352
474820,0.599968,0.799326,0.899968,0.991353
474830,0.599966,0.799322,0.899970,0.991353
474840,0.599966,0.799326,0.899966,0.991353
474850,0.599967,0.799329,0.899967,0.991353
474860,0.599968,0.799328,0.899966,0.991353
474870,0.599971,0.799327,0.899965,0.991354
474880,0.599972,0.799329,0.899959,0.991354
474890,0.599973,0.799328,0.899959,0.991354
474900,0.599975,0.799327,0.899955,0.991354
474910,0.599974,0.799329,0.899955,0.991354
474920,0.599972,0.799331,0.899948,0.991354
474930,0.599972,0.799327,0.899945,0.991355
474940,0.599971,0.799327,0.899945,0.991355
474950,0.599970,0.799328,0.899947,0.991355
474960,0.599977,0.799332,0.899948,0.991355
474970,0.599977,0.799332,0.899946,0.991355
474980,0.599977,0.799325,0.899944,0.991356
474990,0.599977,0.799324,0.899946,0.991356
475000,0.599976,0.799322,0.899943,0.991356
475010,0.599973,0.799320,0.899945,0.991356
475020,0.599970,0.799314,0.899947,0.991356
475030,0.599973,0.799314,0.899949,0.991356
475040,0.599970,0.799308,0.899944,0.991357
475050,0.599971,0.799311,0.899941,0.991357
475060,0.599969,0.799309,0.899939,0.991357
475070,0.599968,0.799310,0.899938,0.991357
475080,0.599972,0.799304,0.899938,0.991357
475090,0.599974,0.799300,0.899938,0.991358
475100,0.599976,0.799301,0.899939,0.991358
475110,0.599975,0.799299,0.899939,0.991358
475120,0.599977,0.799300,0.899940,0.991358
475130,0.599976,0.799302,0.899940,0.991358
475140,0.599975,0.799304,0.899942,0.991358
475150,0.599972,0.799301,0.899942,0.991359
475160,0.599972,0.799296,0.899937,0.991359
475170,0.599970,0.799296,0.899936,0.991359
475180,0.599972,0.799300,0.899938,0.991359
475190,0.599971,0.799304,0.899939,0.991359
475200,0.599969,0.799301,0.899941,0.991360
475210,0.599969,0.799303,0.899942,0.991360
475220,0.599967,0.799302,0.899937,0.991360
475230,0.599966,0.799301,0.899937,0.991360
475240,0.599967,0.799301,0.899939,0.991360
475250,0.599965,0.799303,0.899941,0.991360
475260,0.599963,0.799293,0.899942,0.991361
475270,0.599968,0.799295,0.899941,0.991361
475280,0.599970,0.799293,0.899943,0.991361
475290,0.599971,0.799296,0.899945,0.991361
475300,0.599971,0.799298,0.899947,0.991361
475310,0.599968,0.799292,0.899942,0.991362
475320,0.599970,0.799287,0.899943,0.991361
475330,0.599970,0.799286,0.899945,0.991361
475340,0.599970,0.799280,0.899947,0.991362
475350,0.599972,0.799277,0.899945,0.991362
475360,0.599971,0.799278,0.899946,0.991362
475370,0.599968,0.799280,0.899948,0.991362
475380,0.599966,0.799278,0.899946,0.991360
475390,0.599963,0.799274,0.899945,0.991360
475400,0.599961,0.799273,0.899947,0.991358
475410,0.599962,0.799270,0.899947,0.991351
475420,0.599965,0.799273,0.899941,0.991346
475430,0.599961,0.799275,0.899936,0.991344
475440,0.599963,0.799271,0.899935,0.991343
475450,0.599963,0.799270,0.899937,0.991343
475460,0.599965,0.799274,0.899940,0.991343
475470,0.599966,0.799271,0.899942,0.991343
475480,0.599968,0.799272,0.899942,0.991343
475490,0.599965,0.799271,0.899944,0.991344
475500,0.599964,0.799274,0.899946,0.991344
475510,0.599968,0.799277,0.899948,0.991344
475520,0.599968,0.799274,0.899950,0.991344
475530,0.599972,0.799270,0.899951,0.991344
475540,0.599967,0.799272,0.899951,0.991344
475550,0.599965,0.799270,0.899946,0.991345
475560,0.599964,0.799267,0.899942,0.991345
475570,0.599962,0.799263,0.899941,0.991345
475580,0.599961,0.799266,0.899939,0.991345
475590,0.599960,0.799268,0.899941,0.991345
475600,0.599962,0.799267,0.899943,0.991346
475610,0.599963,0.799265,0.899939,0.991346
475620,0.599963,0.799260,0.899936,0.991346
475630,0.599966,0.799256,0.899937,0.991346
475640,0.599965,0.799254,0.899937,0.991346
475650,0.599962,0.799252,0.899936,0.991346
475660,0.599960,0.799250,0.899934,0.991347
475670,0.599962,0.799254,0.899928,0.991347
475680,0.599960,0.799256,0.899927,0.991347
475690,0.599963,0.799259,0.899924,0.991347
475700,0.599961,0.799263,0.899922,0.991347
475710,0.599959,0.799259,0.899921,0.991348
475720,0.599957,0.799260,0.899923,0.991348
475730,0.599955,0.799263,0.899925,0.991348
475740,0.599952,0.799263,0.899926,0.991348
475750,0.599953,0.799256,0.899923,0.991348
475760,0.599959,0.799254,0.899916,0.991348
475770,0.599961,0.799256,0.899910,0.991349
475780,0.599961,0.799255,0.899909,0.991349
475790,0.599963,0.799249,0.899909,0.991349
475800,0.599960,0.799248,0.899908,0.991349
475810,0.599959,0.799248,0.899906,0.991349
475820,0.599961,0.799247,0.899906,0.991350
475830,0.599960,0.799245,0.899906,0.991350
475840,0.599960,0.799242,0.899905,0.991350
475850,0.599965,0.799240,0.899907,0.991350
475860,0.599965,0.799242,0.899909,0.991350
475870,0.599963,0.799246,0.899909,0.991350
475880,0.599961,0.799247,0.899911,0.991351
475890,0.599960,0.799249,0.899913,0.991351
475900,0.599957,0.799247,0.899915,0.991351
475910,0.599956,0.799249,0.899916,0.991346
475920,0.599957,0.799250,0.899918,0.991344
475930,0.599955,0.799254,0.899920,0.991345
475940,0.599953,0.799248,0.899922,0.991345
475950,0.599955,0.799247,0.899922,0.991345
475960,0.599952,0.799243,0.899924,0.991345
475970,0.599951,0.799243,0.899927,0.991345
475980,0.599955,0.799247,0.899926,0.991346
475990,0.599950,0.799247,0.899921,0.991346
476000,0.599948,0.799248,0.899922,0.991346
476010,0.599946,0.799241,0.899924,0.991346
476020,0.599949,0.799237,0.899925,0.991346
476030,0.599951,0.799235,0.899927,0.991346
476040,0.599948,0.799237,0.899928,0.991347
476050,0.599954,0.799241,0.899930,0.991347
476060,0.599957,0.799240,0.899932,0.991347
476070,0.599960,0.799241,0.899933,0.991347
476080,0.599959,0.799238,0.899930,0.991347
476090,0.599960,0.799235,0.899932,0.991348
476100,0.599960,0.799234,0.899934,0.991348
476110,0.599962,0.799233,0.899936,0.991348
476120,0.599961,0.799235,0.899938,0.991348
476130,0.599962,0.799235,0.899939,0.991348
476140,0.599964,0.799235,0.899941,0.991348
476150,0.599962,0.799236,0.899943,0.991349
476160,0.599961,0.799234,0.899945,0.991349
476170,0.599956,0.799232,0.899945,0.991349
476180,0.599959,0.799237,0.899946,0.991349
476190,0.599958,0.799236,0.899948,0.991349
476200,0.599956,0.799234,0.899951,0.991350
476210,0.599953,0.799234,0.899951,0.991350
476220,0.599958,0.799231,0.899952,0.991350
476230,0.599957,0.799231,0.899951,0.991350
476240,0.599955,0.799230,0.899952,0.991350
476250,0.599955,0.799228,0.899954,0.991350
476260,0.599955,0.799224,0.899952,0.991351
476270,0.599956,0.799218,0.899952,0.991350
476280,0.599954,0.799215,0.899949,0.991349
476290,0.599953,0.799214,0.899945,0.991339
476300,0.599956,0.799214,0.899945,0.991339
476310,0.599954,0.799212,0.899947,0.991339
476320,0.599955,0.799209,0.899949,0.991339
476330,0.599951,0.799207,0.899948,0.991340
476340,0.599956,0.799209,0.899949,0.991339
476350,0.599960,0.799207,0.899950,0.991336
476360,0.599964,0.799208,0.899950,0.991333
476370,0.599966,0.799212,0.899951,0.991333
476380,0.599964,0.799213,0.899951,0.991333
476390,0.599961,0.799216,0.899953,0.991333
476400,0.599960,0.799215,0.899948,0.991334
476410,0.599965,0.799215,0.899939,0.991334
476420,0.599963,0.799215,0.899933,0.991334
476430,0.599961,0.799217,0.899934,0.991334
476440,0.599965,0.799220,0.899936,0.991334
476450,0.599965,0.799218,0.899939,0.991335
476460,0.599968,0.799218,0.899939,0.991335
476470,0.599966,0.799213,0.899934,0.991335
476480,0.599967,0.799209,0.899935,0.991335
476490,0.599971,0.799210,0.899930,0.991335
476500,0.599972,0.799210,0.899927,0.991335
476510,0.599975,0.799213,0.899921,0.991336
476520,0.599974,0.799217,0.899918,0.991336
476530,0.599973,0.799212,0.899920,0.991336
476540,0.599974,0.799210,0.899922,0.991336
476550,0.599976,0.799211,0.899924,0.991336
476560,0.599975,0.799215,0.899925,0.991337
476570,0.599976,0.799217,0.899925,0.991337
476580,0.599975,0.799218,0.899926,0.991337
476590,0.599979,0.799219,0.899928,0.991337
476600,0.599982,0.799216,0.899930,0.991337
476610,0.599982,0.799215,0.899930,0.991337
476620,0.599979,0.799211,0.899927,0.991338
476630,0.599983,0.799209,0.899923,0.991338
476640,0.599984,0.799213,0.899922,0.991338
476650,0.599985,0.799216,0.899923,0.991338
476660,0.599987,0.799217,0.899921,0.991338
476670,0.599988,0.799221,0.899920,0.991339
476680,0.599991,0.799220,0.899922,0.991339
476690,0.599991,0.799219,0.899923,0.991339
476700,0.599990,0.799218,0.899924,0.991339
476710,0.599991,0.799216,0.899925,0.991339
476720,0.599995,0.799208,0.899927,0.991339
476730,0.599995,0.799210,0.899929,0.991340
476740,0.599998,0.799208,0.899927,0.991340
476750,0.599998,0.799209,0.899928,0.991340
476760,0.599996,0.799212,0.899930,0.991340
476770,0.599995,0.799211,0.899932,0.991340
476780,0.599991,0.799208,0.899934,0.991341
476790,0.599989,0.799212,0.899937,0.991341
476800,0.599996,0.799210,0.899939,0.991341
476810,0.599992,0.799213,0.899936,0.991341
476820,0.599985,0.799213,0.899938,0.991341
476830,0.599986,0.799211,0.899935,0.991341
476840,0.599987,0.799210,0.899931,0.991342
476850,0.599988,0.799204,0.899933,0.991342
476860,0.599991,0.799200,0.899935,0.991342
476870,0.599992,0.799201,0.899938,0.991340
476880,0.599994,0.799205,0.899940,0.991341
476890,0.599994,0.799205,0.899942,0.991341
476900,0.599996,0.799205,0.899944,0.991341
476910,0.599997,0.799202,0.899946,0.991341
476920,0.599997,0.799204,0.899948,0.991341
476930,0.599998,0.799203,0.899949,0.991341
476940,0.599998,0.799206,0.899945,0.991342
476950,0.599993,0.799208,0.899944,0.991342
476960,0.599990,0.799203,0.899944,0.991342
476970,0.599990,0.799203,0.899943,0.991342
476980,0.599993,0.799202,0.899944,0.991342
476990,0.599993,0.799199,0.899944,0.991343
477000,0.599993,0.799202,0.899946,0.991343
477010,0.599990,0.799206,0.899948,0.991343
477020,0.599989,0.799209,0.899950,0.991343
477030,0.599993,0.799213,0.899952,0.991343
477040,0.599993,0.799211,0.899954,0.991343
477050,0.599991,0.799207,0.899956,0.991344
477060,0.599995,0.799203,0.899959,0.991344
477070,0.599997,0.799203,0.899961,0.991344
477080,0.599998,0.799204,0.899959,0.991344
477090,0.600003,0.799204,0.899957,0.991344
477100,0.600004,0.799204,0.899956,0.991345
477110,0.600002,0.799207,0.899955,0.991344
477120,0.600002,0.799206,0.899955,0.991342
477130,0.600002,0.799205,0.899957,0.991341
477140,0.600002,0.799204,0.899958,0.991341
477150,0.600000,0.799204,0.899954,0.991342
477160,0.599997,0.799200,0.899949,0.991342
477170,0.599995,0.799204,0.899951,0.991342
477180,0.599998,0.799206,0.899953,0.991342
477190,0.599998,0.799201,0.899955,0.991342
477200,0.599996,0.799203,0.899953,0.991342
477210,0.599998,0.799201,0.899950,0.991343
477220,0.599995,0.799199,0.899952,0.991343
477230,0.599994,0.799202,0.899950,0.991343
477240,0.599994,0.799204,0.899950,0.991343
477250,0.599991,0.799201,0.899952,0.991343
477260,0.599991,0.799205,0.899955,0.991344
477270,0.599993,0.799203,0.899957,0.991344
477280,0.599991,0.799197,0.899959,0.991344
477290,0.599994,0.799198,0.899961,0.991344
477300,0.599992,0.799196,0.899963,0.991344
477310,0.599988,0.799197,0.899965,0.991344
477320,0.599987,0.799200,0.899967,0.991345
477330,0.599987,0.799204,0.899969,0.991345
477340,0.599988,0.799206,0.899971,0.991345
477350,0.599988,0.799204,0.899972,0.991345
477360,0.599992,0.799206,0.899974,0.991345
477370,0.599993,0.799206,0.899976,0.991346
477380,0.599993,0.799203,0.899978,0.991346
477390,0.599995,0.799204,0.899980,0.991346
477400,0.599994,0.799205,0.899982,0.991346
477410,0.599995,0.799203,0.899984,0.991346
477420,0.599998,0.799207,0.899986,0.991346
477430,0.599998,0.799206,0.899981,0.991347
477440,0.599998,0.799204,0.899975,0.991347
477450,0.599997,0.799200,0.899976,0.991347
477460,0.599999,0.799203,0.899978,0.991347
477470,0.599997,0.799204,0.899980,0.991347
477480,0.600000,0.799205,0.899982,0.991348
477490,0.600004,0.799210,0.899979,0.991348
477500,0.600010,0.799212,0.899981,0.991347
477510,0.600008,0.799214,0.899982,0.991346
477520,0.600007,0.799218,0.899982,0.991346
477530,0.600007,0.799221,0.899979,0.991346
477540,0.600014,0.799225,0.899979,0.991346
477550,0.600014,0.799225,0.899980,0.991347
477560,0.600015,0.799229,0.899982,0.991347
477570,0.600015,0.799228,0.899980,0.991347
477580,0.600013,0.799230,0.899975,0.991347
477590,0.600014,0.799229,0.899977,0.991347
477600,0.600014,0.799226,0.899975,0.991348
477610,0.600014,0.799223,0.899974,0.991348
477620,0.600010,0.799224,0.899974,0.991348
477630,0.600008,0.799220,0.899976,0.991348
477640,0.600005,0.799220,0.899975,0.991348
477650,0.600004,0.799221,0.899970,0.991348
477660,0.600003,0.799218,0.899968,0.991349
477670,0.600005,0.799220,0.899970,0.991349
477680,0.600008,0.799223,0.899968,0.991349
477690,0.600009,0.799220,0.899969,0.991349
477700,0.600010,0.799218,0.899966,0.991349
477710,0.600007,0.799217,0.899965,0.991349
477720,0.600007,0.799219,0.899959,0.991350
477730,0.600009,0.799214,0.899956,0.991350
477740,0.600012,0.799211,0.899959,0.991350
477750,0.600010,0.799210,0.899960,0.991350
477760,0.600011,0.799210,0.899959,0.991350
477770,0.600014,0.799213,0.899953,0.991351
477780,0.600015,0.799217,0.899955,0.991351
477790,0.600015,0.799219,0.899958,0.991351
477800,0.600018,0.799221,0.899960,0.991351
477810,0.600022,0.799220,0.899962,0.991351
477820,0.600023,0.799218,0.899964,0.991351
477830,0.600027,0.799214,0.899962,0.991352
477840,0.600030,0.799212,0.899965,0.991352
477850,0.600029,0.799211,0.899964,0.991352
477860,0.600031,0.799211,0.899965,0.991352
477870,0.600036,0.799211,0.899967,0.991352
477880,0.600034,0.799214,0.899963,0.991353
477890,0.600030,0.799215,0.899965,0.991353
477900,0.600031,0.799214,0.899964,0.991353
477910,0.600031,0.799218,0.899962,0.991353
477920,0.600032,0.799222,0.899960,0.991353
477930,0.600030,0.799226,0.899962,0.991353
477940,0.600033,0.799228,0.899964,0.991354
477950,0.600031,0.799228,0.899966,0.991354
477960,0.600031,0.799227,0.899968,0.991354
477970,0.600029,0.799231,0.899970,0.991354
477980,0.600027,0.799230,0.899970,0.991354
477990,0.600026,0.799230,0.899969,0.991355
478000,0.600025,0.799229,0.899970,0.991355
478010,0.600029,0.799228,0.899971,0.991355
478020,0.600030,0.799229,0.899973,0.991355
478030,0.600028,0.799228,0.899972,0.991355
478040,0.600023,0.799228,0.899968,0.991355
478050,0.600025,0.799231,0.899969,0.991356
478060,0.600020,0.799234,0.899964,0.991356
478070,0.600016,0.799233,0.899964,0.991356
478080,0.600014,0.799236,0.899964,0.991356
478090,0.600014,0.799233,0.899960,0.991356
478100,0.600012,0.799229,0.899961,0.991357
478110,0.600012,0.799225,0.899960,0.991357
478120,0.600011,0.799224,0.899959,0.991357
478130,0.600012,0.799224,0.899954,0.991357
478140,0.600011,0.799222,0.899956,0.991357
478150,0.600008,0.799221,0.899958,0.991357
478160,0.600008,0.799223,0.899958,0.991358
478170,0.600004,0.799218,0.899959,0.991358
478180,0.600004,0.799218,0.899957,0.991358
478190,0.600002,0.799222,0.899958,0.991358
478200,0.600001,0.799218,0.899955,0.991358
478210,0.600008,0.799215,0.899956,0.991359
478220,0.600011,0.799216,0.899956,0.991359
478230,0.600010,0.799211,0.899958,0.991359
478240,0.600015,0.799213,0.899960,0.991359
478250,0.600017,0.799213,0.899961,0.991359
478260,0.600013,0.799217,0.899958,0.991359
478270,0.600012,0.799218,0.899957,0.991360
478280,0.600009,0.799210,0.899956,0.991360
478290,0.600011,0.799212,0.899958,0.991360
478300,0.600012,0.799216,0.899960,0.991360
478310,0.600013,0.799214,0.899958,0.991360
478320,0.600013,0.799214,0.899960,0.991361
478330,0.600018,0.799214,0.899960,0.991361
478340,0.600021,0.799211,0.899953,0.991361
478350,0.600023,0.799207,0.899951,0.991361
478360,0.600031,0.799201,0.899947,0.991361
478370,0.600031,0.799201,0.899947,0.991361
478380,0.600032,0.799203,0.899949,0.991362
478390,0.600033,0.799200,0.899951,0.991362
478400,0.600031,0.799199,0.899953,0.991362
478410,0.600027,0.799200,0.899951,0.991362
478420,0.600025,0.799197,0.899949,0.991362
478430,0.600030,0.799195,0.899950,0.991363
478440,0.600032,0.799196,0.899946,0.991363
478450,0.600034,0.799200,0.899945,0.991363
478460,0.600036,0.799196,0.899947,0.991363
478470,0.600029,0.799197,0.899949,0.991363
478480,0.600024,0.799200,0.899947,0.991363
478490,0.600021,0.799202,0.899947,0.991364
478500,0.600021,0.799197,0.899949,0.991364
478510,0.600022,0.799192,0.899951,0.991364
478520,0.600022,0.799187,0.899953,0.991364
478530,0.600019,0.799188,0.899955,0.991364
478540,0.600020,0.799186,0.899957,0.991365
478550,0.600023,0.799186,0.899952,0.991365
478560,0.600024,0.799189,0.899950,0.991365
478570,0.600019,0.799187,0.899952,0.991365
478580,0.600020,0.799185,0.899954,0.991365
478590,0.600025,0.799188,0.899956,0.991365
478600,0.600027,0.799193,0.899956,0.991366
478610,0.600025,0.799197,0.899955,0.991366
478620,0.600023,0.799198,0.899952,0.991366
478630,0.600021,0.799197,0.899952,0.991366
478640,0.600023,0.799199,0.899954,0.991366
478650,0.600022,0.799194,0.899956,0.991366
478660,0.600024,0.799199,0.899956,0.991367
